date,bitcoin_price_Open,bitcoin_price_High,bitcoin_price_Low,bitcoin_price_Close,bitcoin_price_Volume,bitcoin_price_Market.Cap,dash_price_Open,dash_price_High,dash_price_Low,dash_price_Close,dash_price_Volume,dash_price_Market.Cap,ethereum_price_Open,ethereum_price_High,ethereum_price_Low,ethereum_price_Close,ethereum_price_Volume,ethereum_price_Market.Cap,iota_price_Open,iota_price_High,iota_price_Low,iota_price_Close,iota_price_Volume,iota_price_Market.Cap,litecoin_price_Open,litecoin_price_High,litecoin_price_Low,litecoin_price_Close,litecoin_price_Volume,litecoin_price_Market.Cap,monero_price_Open,monero_price_High,monero_price_Low,monero_price_Close,monero_price_Volume,monero_price_Market.Cap,nem_price_Open,nem_price_High,nem_price_Low,nem_price_Close,nem_price_Volume,nem_price_Market.Cap,neo_price_Open,neo_price_High,neo_price_Low,neo_price_Close,neo_price_Volume,neo_price_Market.Cap,numeraire_price_Open,numeraire_price_High,numeraire_price_Low,numeraire_price_Close,numeraire_price_Volume,numeraire_price_Market.Cap,omisego_price_Open,omisego_price_High,omisego_price_Low,omisego_price_Close,omisego_price_Volume,omisego_price_Market.Cap,qtum_price_Open,qtum_price_High,qtum_price_Low,qtum_price_Close,qtum_price_Volume,qtum_price_Market.Cap,ripple_price_Open,ripple_price_High,ripple_price_Low,ripple_price_Close,ripple_price_Volume,ripple_price_Market.Cap,stratis_price_Open,stratis_price_High,stratis_price_Low,stratis_price_Close,stratis_price_Volume,stratis_price_Market.Cap,waves_price_Open,waves_price_High,waves_price_Low,waves_price_Close,waves_price_Volume,waves_price_Market.Cap,vix_Open,vix_High,vix_Low,vix_Close,gold_USD,gold_EURO,gold_JPY,gold_GBP,crude_oil_WTI,crude_oil_Brent,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Volume,usepunidexd
11/18/13,496.58,703.78,494.94,703.56,NA,5961500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13,9.89,3.74,9.37,NA,95311600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010301,0.011719,0.009035,0.010918,NA,80536000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.41,13.22,12.41,13.1,1283.50,948.98,128394.91,796.59,93.03,108.8,15962.71973,16030.28027,15942.16992,15976.01953,94860000,3990.06,3994.97,3942.85,3949.07,1829870000,98.11
11/17/13,440.96,500.58,440.24,492.11,NA,5291730000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,4.4,4.09,4.09,NA,99881500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010157,0.01067,0.00998,0.010209,NA,79404000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.17
11/16/13,417.28,450.26,415.57,440.22,NA,5005530000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,4.42,4.18,4.3,NA,96603200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009669,0.010429,0.00963,0.01014,NA,75592700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.40
11/15/13,419.41,437.89,396.11,417.95,NA,5029340000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,4.42,4.07,4.21,NA,98318100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009628,0.010115,0.009221,0.009685,NA,75271300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.12,12.45,11.99,12.19,1287.25,955.32,129091.85,800.01,93.8,108.25,15876.16016,15962.98047,15875.90039,15961.7002,126460000,3978.27,3985.97,3969.22,3985.97,1899150000,68.24
11/14/13,406.41,425.9,395.19,420.2,NA,4871600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11,4.39,4.07,4.29,NA,94403200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01082,0.011191,0.009305,0.009646,NA,84591900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,12.94,12.28,12.37,1286.00,955.53,128516.41,799.18,93.76,108.29,15806.21973,15884.99023,15798.74023,15876.21973,123860000,3956.47,3975.89,3949.01,3972.74,1965350000,48.95
11/13/13,360.97,414.05,359.8,407.37,NA,4325400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,4.3,3.96,4.11,NA,92196100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009578,0.011666,0.009564,0.010846,NA,74879700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.35,13.35,12.46,12.52,1272.50,949.31,126505.58,795.84,93.91,106.9,15739.5,15822.98047,15672,15821.62988,92450000,3899.38,3965.58,3899.31,3965.58,1827220000,55.90
11/12/13,343.06,362.81,342.8,360.33,NA,4109060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,4.09,3.89,3.98,NA,91997300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008697,0.009568,0.008675,0.009557,NA,67988900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,13.06,12.63,12.82,1281.25,953.49,127554.83,804.43,93.12,106.29,15773.15039,15793.37988,15708.29004,15750.66992,79260000,3907.82,3922.27,3902.67,3919.92,1776860000,7.71
11/11/13,325.41,351.27,311.78,342.44,NA,3896130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91,4.1,3.7,4,NA,89534800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008595,0.009302,0.008238,0.008681,NA,67191600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.85,12.93,12.4,12.53,1282.50,956.55,127275.29,802.94,95.13,105.76,15759.28027,15791.4502,15737.21973,15783.09961,58860000,3913.64,3925.34,3904.72,3919.79,1595340000,179.62
11/10/13,348.82,350.7,277.24,326.62,NA,4174930000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34,4.34,3.25,3.93,NA,99112700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008859,0.008907,0.007052,0.008609,NA,69261400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.95
11/9/13,338.58,370.82,319.71,339.11,NA,4051120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,4.65,3.8,4.22,NA,105183000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010679,0.011129,0.008403,0.008653,NA,83484100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.91
11/8/13,297.85,338.66,296.93,338.11,NA,3562790000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38,4.8,4.35,4.61,NA,99797700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008983,0.010776,0.008965,0.010722,NA,70229100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.76,13.8,12.84,12.9,1285.50,962.96,127367.32,803.71,94.56,104.29,15591.54004,15764.29004,15579.34961,15761.78027,101200000,3871.24,3919.23,3869.12,3919.23,1981740000,84.94
11/7/13,261.68,304.17,261.55,296.41,NA,3129190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36,4.55,3.35,4.39,NA,76482000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007751,0.009046,0.007749,0.008939,NA,60599400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.99,14.14,12.93,13.91,1307.25,976.84,129476.57,814.71,94.25,103.08,15751.30957,15797.67969,15586.33008,15593.98047,103860000,3935.81,3938.33,3855.07,3857.33,2303320000,46.97
11/6/13,244.78,263,244.78,262.5,NA,2926100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,3.51,3,3.39,NA,69168900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007137,0.007832,0.007137,0.007776,NA,55794300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.01,13.33,12.67,12.67,1319.00,975.05,130119.34,820.32,94.74,105.46,15628.71973,15750.29004,15628.71973,15746.87988,109200000,3952.18,3955.97,3920.91,3931.95,2020160000,57.22
11/5/13,229.21,250.66,226.22,245.24,NA,2738980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,3.14,2.87,3.04,NA,69993500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007014,0.007305,0.006472,0.00715,NA,54838300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.22,13.64,12.86,13.27,1307.25,970.17,128822.95,814.74,93.4,105.01,15631.21973,15651.88965,15522.17969,15618.21973,91890000,3925.06,3947.27,3909.63,3939.86,1934630000,63.38
11/4/13,214.66,231.01,213.94,229.1,NA,2564070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.17,2.77,3.08,NA,65752700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007147,0.00745,0.006908,0.007011,NA,55876500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.35,13.67,12.91,12.93,1320.50,977.39,130207.90,827.80,94.58,104.85,15621.2002,15658.90039,15588.48047,15639.12012,71200000,3932.60,3937.50,3919.46,3936.59,1817880000,146.15
11/3/13,205.99,215.05,203.99,215.05,NA,2459520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,3.32,2.48,2.88,NA,61520100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006807,0.007383,0.006763,0.00716,NA,53215000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.81
11/2/13,205.81,207.76,201.65,206.22,NA,2456330000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,2.75,2.37,2.7,NA,55624300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006346,0.006849,0.006219,0.006814,NA,49616200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.26
11/1/13,203.9,206.65,202.13,206.18,NA,2432470000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34,2.48,2.33,2.45,NA,52967400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006075,0.006356,0.006024,0.006353,NA,47494500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46,13.92,13.22,13.28,1306.75,968.86,129080.76,820.75,94.56,105.78,15558.00977,15649.40039,15543.25,15615.54981,101830000,3932.45,3938.48,3904.20,3922.04,1949460000,45.43
10/31/13,199.83,205.18,198.85,204,NA,2382870000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,2.38,2.21,2.36,NA,51405800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005853,0.006093,0.005823,0.006073,NA,45756500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.83,14.02,13.28,13.75,1324.00,973.89,129897.62,824.10,96.29,107.53,15619.91992,15651.86035,15544.69043,15545.75,114050000,3924.34,3945.04,3909.26,3919.71,2139650000,67.75
10/30/13,204.39,209.16,199.97,199.97,NA,2436240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,2.31,2.11,2.29,NA,47999300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006014,0.006209,0.005797,0.005854,NA,47018500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.72,14.35,13.64,13.65,1354.75,983.77,132961.92,842.72,96.81,108.41,15680.74023,15721,15574.51953,15618.75977,79170000,3962.40,3966.71,3919.14,3930.62,1923000000,178.66
10/29/13,198.55,204.79,198.55,204.39,NA,2365840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,2.22,2.12,2.13,NA,48894400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005942,0.006,0.005811,0.005998,NA,46453800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25,13.63,13.06,13.41,1349.25,979.88,132347.93,840.26,98.29,108.04,15572.20996,15683.08008,15572.20996,15680.34961,86600000,3954.34,3957.12,3934.94,3952.34,1897380000,168.70
10/28/13,196.21,198.62,192.06,198.55,NA,2337100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,2.23,2.11,2.18,NA,47813500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006834,0.006834,0.005942,0.005942,NA,53430600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.62,13.72,13.22,13.31,1361.00,987.27,132983.30,843.72,98.74,108.29,15569.19043,15599.08984,15533.48047,15568.92969,92760000,3942.56,3947.58,3927.09,3940.13,1904810000,87.68
10/27/13,176.6,196.44,176.6,196.44,NA,2102730000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.27,2.09,2.13,NA,49469600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00604,0.006842,0.00604,0.006842,NA,47218300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.56
10/26/13,187.45,188.41,175.75,177.32,NA,2231070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,2.3,2.15,2.21,NA,48443500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006888,0.006888,0.00599,0.006064,NA,53850600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.55
10/25/13,197.69,198.87,168.5,186.69,NA,2351780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,2.65,2.12,2.18,NA,51325700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00857,0.008746,0.006506,0.00686,NA,66998000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16,13.44,13.08,13.09,1347.75,977.06,131189.98,833.67,97.4,105.7,15523.71973,15570.59961,15512.95996,15570.28027,109900000,3955.98,3961.10,3927.50,3943.36,2225780000,125.94
10/24/13,214.3,217.42,168.52,198.23,NA,2548230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,2.39,1.95,2.27,NA,45984300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007906,0.008813,0.006501,0.008596,NA,61808600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,13.62,13.15,13.2,1344.75,974.21,130945.03,831.81,96.65,106.63,15414.87012,15528.62988,15414.12988,15509.20996,89240000,3911.61,3932.60,3907.54,3928.96,2054350000,85.92
10/23/13,193.36,213.62,192.38,213.62,NA,2298160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,2.37,1.69,2.05,NA,37943700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006829,0.007873,0.006796,0.007873,NA,53384500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.71,14.21,13.42,13.42,1331.25,965.90,129517.30,823.41,96.9,107.74,15465.33984,15465.66016,15366.19043,15413.33008,90630000,3907.30,3911.64,3887.67,3907.07,1915030000,172.74
10/22/13,182.65,196.27,182.65,193.76,NA,2169750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,1.84,1.64,1.7,NA,40604700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00665,0.006954,0.006527,0.006845,NA,51991300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.99,13.92,12.93,13.33,1333.00,967.80,130840.61,822.21,97.63,109.57,15394.21973,15518.09961,15394.21973,15467.66016,107030000,3935.54,3947.67,3904.06,3929.57,1890500000,101.82
10/21/13,174.8,184.82,174.8,182.21,NA,2075580000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,1.95,1.78,1.82,NA,43015300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006707,0.006932,0.006614,0.006634,NA,52433500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34,13.63,13.07,13.16,1317.50,963.40,129306.02,815.36,99.28,109.47,15401.32031,15410.17969,15362.66016,15392.2002,93660000,3922.65,3931.45,3909.91,3920.05,1674470000,10.92
10/20/13,171.66,174.91,168.95,174.61,NA,2037440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,1.96,1.87,1.93,NA,41580100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00722,0.00757,0.006583,0.0067,NA,56444800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.96
10/19/13,155.91,177.48,155.7,172.42,NA,1849630000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,2,1.82,1.88,NA,42318300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00794,0.008024,0.006779,0.007252,NA,62073400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.96
10/18/13,146.37,155.96,145.57,155.96,NA,1735750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,1.94,1.88,1.9,NA,42499100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00835,0.008432,0.007646,0.007942,NA,65277700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.86,13.53,12.34,13.04,1316.50,961.26,128707.62,813.28,100.87,109.4,15371.70996,15412.96973,15321.80957,15399.65039,156660000,3893.36,3914.93,3882.06,3914.28,1943090000,199.23
10/17/13,142.41,147.42,142.41,146.25,NA,1688200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,1.96,1.88,1.91,NA,42467400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007298,0.008415,0.007287,0.008343,NA,57051600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.52,14.59,12.89,13.48,1319.25,965.49,128976.48,817.00,100.72,109.55,15369.45996,15376.11035,15229.01953,15371.65039,108490000,3822.85,3863.49,3821.43,3863.15,1975140000,323.65
10/16/13,145.65,152.23,142.43,142.55,NA,1725840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,2.04,1.85,1.92,NA,43632900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008068,0.008131,0.007177,0.007305,NA,63074800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.14,17.15,14.67,14.71,1273.50,943.93,125904.57,799.46,102.34,110.79,15170.7002,15374.15039,15170.7002,15373.83008,92850000,3815.00,3840.48,3814.15,3839.43,1744000000,302.38
10/15/13,140.77,145.39,139.13,145.24,NA,1667100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,2.08,1.9,1.96,NA,45406100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008504,0.008504,0.007935,0.008051,NA,66484600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.41,18.67,16.16,18.66,1270.50,940.87,125264.93,795.58,101.15,110.67,15300.29981,15301.91016,15161.33008,15168.00977,91440000,3810.72,3824.44,3789.68,3794.01,1745560000,311.33
